credit_score,payment_history,debt_to_income,credit_history,credit_inquiries,credit_utilization,open_accounts,delinquencies,annual_income,employment_length,age,region,target
698.6125954092192,100.0,47.376473970014516,1.1416315138476703,3.0,32.279122213808975,1.12485681158121,1.0,77620.72275780792,15.977205463823147,68.10161735616047,3.0,0
592.2376579375525,100.0,21.993046764336498,4.4527949878622675,2.0,18.171409633127038,4.742546013168676,0.0,53075.60623173741,4.463459531078653,59.52748203937314,3.0,0
548.4616999541062,100.0,25.12825266387115,6.557256520621476,5.0,27.344274539868557,6.077356355069616,1.0,82358.75227910806,2.8313394232142812,52.811914585391285,1.0,0
741.7514433261301,100.0,30.44410956835003,4.081232394377858,1.0,6.62321357678956,4.785644451878731,0.0,37724.97489241837,8.584933634142182,37.60672631424423,2.0,1
804.6499283743926,100.0,14.811936147901775,16.674682879184044,3.0,4.697063730145514,6.984451806973807,0.0,46652.73831944799,6.6400267776560025,56.24907589417258,1.0,0
789.6920178674297,100.0,22.711132104177533,3.716139530866036,3.0,11.22713832448851,1.0,2.0,94373.92924811134,11.894886326422522,19.696845729404203,0.0,0
524.1173715166042,100.0,27.856686896830116,5.222266102565667,4.0,26.395251546239102,4.644084420284826,1.0,44530.10307360522,5.280442844317746,41.214697770136645,3.0,0
603.6181436223178,100.0,48.11583771069091,9.021945158014884,2.0,43.765535565472234,7.282681716038605,0.0,91146.34816476771,18.310637693616286,53.75567129735925,3.0,0
699.6895147105346,100.0,38.93841993502888,1.9892523696195559,2.0,32.16301322637205,8.957793454152357,0.0,33916.086760318256,0.26194341223366546,56.10631821071627,2.0,1
796.3317690683539,100.0,37.90384867051317,6.021596441218681,1.0,5.536697745131306,3.9576884909442813,0.0,127944.77651375208,15.522408717318408,55.04826735323611,3.0,1
578.1238643232065,100.0,47.763469432519585,9.587266306250875,0.0,21.6915937140978,4.545548870007088,0.0,51771.90232787836,3.4109046301513812,49.42246033814542,2.0,0
622.1511535004274,100.0,32.93942317400905,6.335697978087445,2.0,23.96222032463603,5.541218956002542,1.0,68290.00284589667,0.0,42.064125313741755,1.0,0
484.0497538990958,100.0,40.856972748933345,7.533065705500258,2.0,27.670883965561938,4.747602825207185,0.0,84918.39783271217,9.427250938093204,53.06963954739733,0.0,0
470.5690063878994,92.13189587348825,33.451673706012556,5.3533394377581445,1.0,26.81504275317008,7.156748645853859,0.0,58039.50142496717,6.472352083916698,30.7070843912055,2.0,0
771.8788733591297,100.0,38.980435240994424,1.0,5.0,26.490366568440788,1.6836226835037236,0.0,79302.17883213914,1.3423437925818154,32.32984105060125,1.0,0
850.0,100.0,26.25862013582627,9.607966056696192,7.0,36.32332077015138,5.384694379026798,1.0,92260.70173560377,0.0,45.92602014690445,0.0,1
639.1984817629499,100.0,5.0,16.77466535823621,2.0,0.0,9.784825756015556,2.0,103818.39697510455,7.949835276371259,47.59796464063121,3.0,0
800.5299346838036,100.0,32.985812567205436,8.09200815391719,2.0,29.414926369062496,6.044331071438929,0.0,98744.92307918871,13.855021349742906,18.0,0.0,1
704.2454037571451,100.0,56.3412220414991,9.126320586237748,2.0,53.35308169483401,8.06031151938738,2.0,69845.68608591978,11.509720958518665,51.82719571424278,0.0,0
553.2320368092313,100.0,48.893231033623884,11.463613775584298,1.0,46.129969410483106,5.565952029815957,2.0,70601.04677869193,8.340239893035593,56.5909256687909,0.0,0
704.2093408262621,100.0,49.48096226886756,1.6533475172665042,2.0,47.457499695105895,6.02257325991736,0.0,145473.25674075098,10.873085439306411,43.84072143800557,3.0,0
850.0,100.0,53.54196082709327,16.512573290648028,2.0,52.144727745583964,4.6260912406404975,1.0,103496.67204747876,7.836715205732858,75.0,2.0,0
644.6260941335073,100.0,36.32986386442156,9.01164398211401,5.0,23.02409222546501,2.455882571689399,0.0,47345.29031039359,0.0,34.75597340527221,2.0,0
850.0,100.0,37.95973561108394,16.159284495445544,0.0,19.352950919097584,10.405865181552171,0.0,77999.64491296656,0.0,39.583692549196954,0.0,1
300.0,64.94400229170711,25.735221568484747,4.334835022380053,3.0,0.2413605278410742,4.3151496576435155,0.0,64945.705836654226,6.780988826091927,39.07399640809186,1.0,1
773.2853756562836,100.0,30.258907159594255,17.090309612789124,2.0,20.58109739087845,9.968724615596729,0.0,70939.9729823067,7.036080281803553,43.857185830634734,1.0,1
663.0570602357257,100.0,44.23656724656713,11.875777470173915,5.0,27.61392255770515,6.761675157270476,1.0,38115.14526875736,13.10589607104059,40.06912780550564,0.0,1
605.1488974301199,100.0,53.05826655753224,10.765200429261792,3.0,54.062701382597176,6.2154783117171375,0.0,62642.302968421405,12.543825342648482,23.897841830926925,0.0,1
663.7641164803254,100.0,32.90830586478501,9.17012227176574,5.0,23.451063590316657,3.0949949632812728,0.0,129346.67319581739,11.630798094553697,36.80177555645287,1.0,1
300.0,83.49919125564884,28.247161027228827,6.757356909627753,6.0,12.293671449507485,4.973527936254022,1.0,0.0,6.318303721536916,43.53568956338886,0.0,0
617.0492168243732,100.0,35.00791938284896,14.002658292369363,3.0,16.120980966668164,9.92401196034431,0.0,20000.0,0.0,63.42858123092996,0.0,1
703.5668857267619,100.0,44.018101233936726,8.701799349240234,5.0,55.10268152498732,5.723880392915414,0.0,111501.70477493841,10.472426822396145,75.0,2.0,0
850.0,100.0,13.342177757996872,1.0,2.0,10.452879056481725,4.664156391480454,0.0,107688.88568727484,11.151015879573011,65.03210846775983,2.0,1
572.2594672589529,100.0,5.0,2.414067691464987,0.0,0.0,5.032968226226732,0.0,64221.440870807506,0.0,33.3693145549109,0.0,0
528.7259595660219,100.0,26.741947257626247,7.070771239036264,6.0,22.633975883821215,3.0958153383876157,0.0,96517.90631349645,2.993970880504024,34.56285584060752,0.0,0
574.7364434623195,100.0,16.68931361128762,9.549994915827774,5.0,32.3203424506808,7.579259138253769,1.0,49218.02367548398,3.853673735636624,42.610071337359734,3.0,0
787.3103176553111,100.0,27.377897035290335,7.717057555500521,3.0,18.00551120523671,4.6876598205304605,0.0,60892.32851200928,8.710101206740617,71.7683833328038,2.0,1
699.3126664489527,100.0,32.78329521773793,14.094853948968316,6.0,33.09674326867231,6.7091513681011055,1.0,119956.3908200956,3.1798374034058368,42.5186392172716,0.0,1
570.5359694349441,100.0,28.201273864654798,1.0,3.0,34.425629465027086,7.4953903780106526,1.0,66848.09880390875,7.771192587052157,25.08738764193854,3.0,0
726.9901149670034,100.0,56.787013017061184,8.7179396825258,1.0,26.515371495149886,6.809988638420778,0.0,20000.0,6.736790357882045,37.482342945704474,3.0,0
664.5616324022061,100.0,39.9011714690348,1.0,0.0,25.536812988532454,2.022995951445583,2.0,73100.9033165599,7.045103170773633,56.35584002729126,3.0,0
795.2967485799334,100.0,39.507115394162426,11.798561477420842,2.0,42.216558596918574,6.668644569245698,0.0,72642.3482125693,3.701634237795523,55.3491041534413,3.0,1
544.6920359183971,100.0,44.33310716065103,7.527706427789986,2.0,28.473451337495767,5.331551781053442,0.0,110951.05708120379,4.166089675599935,41.996750002625156,2.0,1
600.8506780103347,100.0,17.917503233288464,10.098049860120591,4.0,18.480256579303607,9.401601266714167,2.0,75430.0926652728,1.5183976413158438,55.251220103400456,3.0,1
591.1837770301763,100.0,50.58667681130403,3.6805851970511694,5.0,32.88452545779513,4.18309672004356,0.0,62352.53065679122,10.280404643442992,18.0,2.0,0
430.47275778018223,100.0,33.863535701968104,14.397324658288756,1.0,22.635309526455213,11.735194704148563,0.0,106351.68435693618,11.42661577154821,46.55743852549047,3.0,0
694.4180415596865,100.0,45.05720925861819,13.208623320294256,4.0,30.37212935082348,4.369121601248198,0.0,78623.7069750333,3.376292299247967,57.91028132052946,3.0,0
689.1582908269834,100.0,18.92214150439767,10.917721515059439,3.0,21.50441474047646,6.210610947176443,0.0,52499.31955302849,17.123840576102268,32.50705087268197,1.0,1
650.7670184963691,100.0,11.693618509759036,7.352413765682797,2.0,11.370695949803153,3.680013245311729,0.0,109649.92681624852,6.112391315347707,32.45492195255568,2.0,1
614.8119299937279,100.0,47.26834487037543,10.89928642647566,3.0,38.80327034641054,5.280128717103447,1.0,80809.85293550398,17.181113742779363,18.0,1.0,1
437.6943886924379,100.0,40.64614289146275,4.465537160063255,2.0,57.59186669175854,3.3934181388002647,1.0,75087.77900038313,4.14723695701038,68.84843392216041,1.0,1
586.9032015851961,100.0,21.469226684637345,12.27777829510356,3.0,34.57235541891055,5.260720128533315,0.0,80337.25174234962,0.0,34.1976903446765,3.0,0
598.5928225209846,100.0,21.955053780879584,16.247404471619603,5.0,0.0,11.334564951457123,1.0,42879.94885750209,10.413186949474108,48.61564916793168,2.0,1
529.6584096167571,100.0,51.88152176622154,13.35305279989593,2.0,37.07112068079174,9.851036497653807,1.0,59170.38671464988,9.491270630713924,54.058755622250615,0.0,0
625.8071432500986,100.0,17.15882160699008,4.351987650962952,5.0,37.991694031661986,5.11088531821713,0.0,75107.4780549835,8.206362771845498,67.6810192371218,3.0,0
710.6076285221808,100.0,59.64009429883945,9.807086586365514,1.0,41.96617513219114,4.993422186130912,0.0,69160.08914925961,4.146605129336064,42.69153339021547,2.0,0
850.0,100.0,21.49068898028197,1.5342922812067612,0.0,38.07001104297702,2.0938215988066524,0.0,113172.85148449786,7.792566647085086,36.90855309332372,1.0,1
0.0,100.0,44.57587888412574,0.0,4.0,31.397434958617993,7.742202949719051,1.0,81522.17558181011,4.932443252782836,47.5960147285583,2.0,0
688.6325586084146,100.0,30.07072286376523,10.253017064312694,6.0,21.716602585546557,6.6762070217661575,0.0,100647.11767909207,6.185902602009496,64.26120414813431,3.0,1
638.8331126350749,100.0,44.047811466235146,1.0,4.0,43.873962764346246,3.0103480928008297,0.0,75281.86063727549,13.04979353459045,42.447412028988246,2.0,0
362.18431770514377,72.01349107060732,26.83828996828711,2.191080780438181,3.0,20.568560224551334,4.739710248732316,1.0,106688.6545123837,9.105303377180562,30.676963776238853,1.0,1
646.0229186826175,100.0,32.558106408915584,6.584305516281164,5.0,30.99273152287533,6.757432736705333,0.0,86925.83269719462,11.659708323991865,21.888632875269565,2.0,0
659.034531491154,100.0,35.61378763093582,6.495701264295869,2.0,44.24051709782504,4.640630319234816,0.0,75402.61456165393,6.608788960245261,26.68053923092162,2.0,1
850.0,100.0,19.96718816327791,1.9526153229059735,2.0,23.56175987038002,2.0111327714956344,0.0,74601.5073312293,5.94789592517135,57.96587246109997,1.0,1
621.1458552828316,100.0,46.11236518130188,9.94489364676092,2.0,38.305213466538504,3.341236760374252,0.0,46366.8412112711,1.0791048146681383,40.19063285539782,3.0,0
695.2321013500418,100.0,27.301796502926223,9.257368044702561,4.0,38.57670561951691,6.278473762093696,1.0,90207.47160408933,5.779780324590818,35.88718635118934,0.0,1
644.7932345442135,100.0,31.57100126989972,7.028654340107403,3.0,34.02367577467077,9.44308824829821,0.0,73793.85796390864,0.0,34.260491652240866,1.0,0
474.6982943570702,100.0,20.084759380872317,4.221042499208186,5.0,8.732375873724372,2.0449862098599683,1.0,59940.24119456386,4.458668202166191,46.275687903002726,1.0,0
821.4234221772531,100.0,5.0,13.243535632082818,2.0,23.80075233444019,9.171998851692958,0.0,108193.85312436215,7.508754936854966,41.40817359351624,3.0,1
762.7899549030161,100.0,32.13458356099746,16.277035565441476,2.0,32.13132276929975,6.531998350938865,0.0,37493.519223155956,11.382041925620937,40.903017844211206,3.0,0
768.654792056457,100.0,71.18923132419374,5.582192580767314,3.0,54.81461737065638,3.7265947024040216,0.0,62325.12313702698,6.387932734850258,65.23985891716109,2.0,1
1000.0,100.0,46.769064318470356,4.939165414225896,3.0,17.207075608916817,6.311596584503431,1.0,1000000.0,10.086041253469999,68.0702442279245,1.0,0
850.0,100.0,34.71109430398408,10.456038327059982,4.0,13.993111642540601,5.626295184793602,1.0,84465.68822760759,0.0,20.849674906365053,2.0,1
439.7223405811579,88.7438625415059,31.056637561875984,6.209853101265068,1.0,41.84665915350016,5.359475523360479,0.0,73564.23217041728,7.658978886758302,49.91389096714436,2.0,0
738.0285640700405,100.0,35.33698839218069,7.303013996683829,0.0,45.666243233449066,5.649093711429877,0.0,82530.1062945044,0.0,33.347068520679116,3.0,1
850.0,100.0,43.20678672762815,11.698265758623357,1.0,35.418270069434925,5.161584404060191,0.0,80382.42513146524,0.7501789060440038,41.276233292083596,3.0,1
501.41955123039673,100.0,17.287807770367326,1.0,4.0,0.0,5.090195111840397,0.0,29500.12361142236,6.877006712816835,49.639175776900416,2.0,0
565.0553405595842,100.0,51.71482542003308,14.591511624263347,3.0,30.502107799520406,7.254289112813423,2.0,64522.14343956116,15.657583927241326,41.80920124603621,1.0,1
664.9477047631461,100.0,45.73071973161866,8.363402621646706,4.0,20.346892264799152,2.7320002886595285,0.0,123495.64963541247,10.227240580820352,48.4568982094145,1.0,0
574.4786518825701,100.0,45.772785885619015,5.9425342771890985,1.0,20.01711610935761,2.9977922448915217,0.0,55220.27595668497,8.109385982822703,55.09455309047876,2.0,0
417.4004853400801,100.0,41.57713608214591,7.553829228892756,5.0,53.529732555085786,1.0,0.0,65450.96957686998,7.882817663197387,49.4186520081048,0.0,1
1000.0,100.0,35.294249865409846,7.812146775102594,3.0,48.83457897647261,5.4476280968800666,0.0,1000000.0,3.718226640773196,35.297455437485645,0.0,1
490.65444294108426,100.0,45.09291853950229,1.0,4.0,24.86586329594614,5.908132926697673,0.0,72389.54330045587,4.736099519763898,35.56200589544514,3.0,0
721.0388645952772,100.0,43.87721200612067,15.474691137266179,4.0,35.01441984592054,5.548107685619939,2.0,57506.31506027106,10.564256272824784,23.40442055072947,1.0,0
512.0863648649295,100.0,29.689389335884645,8.206628161353093,4.0,10.90354986938969,6.633064965082918,0.0,89602.2450647418,0.0,32.19119553718922,2.0,0
850.0,100.0,26.395973406546485,10.215010652236876,1.0,20.964398260236322,6.9256379637948795,0.0,80919.40236870799,11.558324301698127,74.43102542847792,2.0,1
532.5120061495644,100.0,36.527844428929804,12.757748852870217,4.0,45.6153143768348,5.32356960468605,3.0,98206.42845321054,5.668957597286884,33.119946388571336,1.0,0
601.6907725691486,100.0,58.23530227242781,2.8941877121984967,3.0,57.3754323259724,6.941324626295889,1.0,43471.765014331184,12.953342449217391,27.0993178133427,3.0,0
772.0275826054504,100.0,16.413393865191487,10.367359495176142,2.0,21.21734274712606,5.56488696810301,0.0,64789.785513512914,13.766560743392501,49.7989179276716,3.0,1
465.3703525349067,100.0,12.9871210137134,6.661794545506032,5.0,8.447899438342075,9.019075123324916,0.0,68228.32105163595,0.0,43.3445286106221,0.0,0
684.1189901906195,100.0,37.47141261854775,12.233853876082469,4.0,42.596801254801846,3.3987982248242967,0.0,88669.40730265784,4.5105154206366915,42.066101447261616,1.0,1
846.0714131423642,100.0,35.76331552784027,1.0,3.0,35.07733988810553,2.761728896817514,1.0,51203.36408378897,2.8668338723562576,66.13568949618136,1.0,1
408.87751481581586,91.30017212083845,37.60012496555612,7.504528498793655,4.0,34.11925578560209,4.950854501604783,0.0,102469.61412775032,0.0,53.23690013337548,2.0,0
677.6950787798456,100.0,38.659297968627506,4.985896721080192,4.0,29.773344992904153,4.414542973682695,0.0,110592.46771552827,1.8048003427435364,37.050106024447864,1.0,1
688.9824191372635,100.0,31.651966180477924,10.161314753170778,3.0,28.505302339529,7.481056394527795,0.0,45333.82957093248,22.64753507159204,38.632861236123304,0.0,1
767.2734307665964,100.0,57.34795157903123,10.350220936841012,1.0,48.76087704191825,12.901320916378104,0.0,60273.81315319303,11.65705937727464,37.46120229141472,1.0,1
464.4573933682877,99.33883104388704,10.986440322852268,4.461870525889869,2.0,3.374835807539206,5.248693464836475,0.0,59042.05475123723,19.503727811634523,58.12109432370386,2.0,1
451.9315080373585,89.171839976029,22.57254462829631,4.439130679119781,0.0,10.308870365364381,4.380219688986889,0.0,153971.58614032494,12.974590640110014,40.37778555820294,0.0,1
728.2912348425347,100.0,33.45117859776429,7.446673157213353,4.0,16.79187327490753,3.041602900028962,0.0,62102.9968437634,3.548941033949147,18.10269746318774,2.0,1
694.547700984978,100.0,10.352167832687494,3.516788863423959,1.0,0.0,1.0,1.0,125328.76326468404,5.709372819955742,44.27520481898483,1.0,1
687.5739275518815,100.0,32.362183933518935,12.209918477260635,5.0,24.008718391364635,9.003497205914364,0.0,37001.04014680171,11.530617081441843,21.944609983081065,3.0,1
701.9672314245464,100.0,59.92205248592027,6.153963997762769,1.0,44.4107929987804,3.752620887497411,0.0,45310.471015069095,10.625037220838218,75.0,1.0,1
1000.0,100.0,35.313297324439425,1.0,4.0,22.043300393525975,8.50831670649123,1.0,1000000.0,4.535947905749998,30.514981292291537,1.0,0
684.8380545741505,100.0,38.460513585780255,6.12588971689097,1.0,23.820596121272548,6.574190151838402,0.0,49629.32065660433,0.0,42.57202851963404,2.0,1
693.9608709948022,100.0,16.097528522411295,2.8072808957801385,6.0,15.796823079092201,4.525303215629968,0.0,66963.03797524504,27.726567124332433,48.87304102051706,3.0,0
542.8472872960448,100.0,25.754578879407838,1.0,4.0,34.37973757526933,4.08825779178422,1.0,53736.653918355056,7.153101965943166,40.67012758981154,1.0,0
0.0,100.0,29.372054295140945,0.0,1.0,23.388486625378267,4.351813572777072,1.0,50419.75221796279,6.04556664090428,40.64954397800711,0.0,1
721.0749381367681,100.0,30.23427354865649,8.54704235916485,3.0,23.424110838517507,4.174978817021915,1.0,109754.15989419982,8.68000678343181,51.32740929241316,0.0,1
471.3044754196027,100.0,54.22465692505653,14.643204141241156,3.0,34.03085861291153,3.889955834731645,0.0,111713.80867539496,6.543628464133826,67.89323938194418,2.0,1
748.4830412950745,100.0,43.36536591087687,9.5659223693249,4.0,32.46159461079442,4.768406457765791,1.0,103478.89495125947,8.736373446232903,56.51263622725946,2.0,0
503.7977494659018,94.02801406325713,18.32813064594452,4.9674830589213,2.0,26.565867922849304,4.453532469288917,0.0,90719.96866752984,15.721683716698516,67.17770817860314,3.0,0
768.0626905613678,100.0,38.697571676480074,10.279520975853515,4.0,41.33266837627379,4.788221690299876,1.0,77782.29197338657,7.252709121881457,29.30071337859747,2.0,1
823.7893368511106,100.0,42.47332622745178,5.704548448905041,3.0,43.65839842470478,2.139197434751615,0.0,60089.079280022735,1.0237373640334315,49.76043949883042,3.0,0
526.8976522472434,100.0,52.102235577818995,4.526998154184277,3.0,51.04047675445362,2.8616788163303326,1.0,46405.27485734724,7.030137233128334,47.32869078087419,1.0,0
794.5064193866483,100.0,58.708110298525604,2.228186658835078,2.0,51.33381379446884,5.739920931596406,0.0,85889.87110298061,5.213589311540535,50.26636937515102,0.0,1
711.9171390404747,100.0,19.773587122581972,1.0,4.0,19.830941332895534,4.7963915687882945,0.0,39791.088223596074,16.54339362348111,65.64347955953359,0.0,0
773.3090239991735,100.0,22.837137331844925,6.050381467202773,3.0,20.717213132323682,5.157934031967843,0.0,45182.37212473819,15.026714388425424,41.688162753119194,0.0,1
850.0,100.0,16.136332116280755,8.790267449600659,1.0,8.74021289249946,6.81127608748079,0.0,109587.3976861443,8.645150002584792,38.91744950168869,2.0,1
613.1917825995695,100.0,31.489702113395282,7.516881649925551,1.0,26.02875567687132,2.991197559788999,0.0,132019.47125166262,0.3275848710844613,53.00971196127996,2.0,0
536.9395753463766,100.0,41.995375616695014,5.920165360263207,2.0,35.75229733041468,3.1852000245693493,0.0,86798.85414499442,0.644646419360325,18.32695908651229,1.0,1
516.5728355561715,100.0,49.81001774883653,3.2712696965160943,2.0,46.17970023222975,4.603411057711211,2.0,108193.71456883932,8.090739569507322,41.44721926316733,2.0,1
1000.0,100.0,33.86073464536216,11.041230958424842,1.0,28.09115258674132,4.303351625661806,1.0,1000000.0,10.017937815927684,42.98703466071821,3.0,1
